stamp,frame_id,cone_id,X_stereo,Y_stereo,Z_stereo,color,confidence
1757267627.288445,camera,7,9.31879711151123,-1.3749840259552002,1.5874886512756348,1.0,0.8739991784095764
1757267627.288445,camera,8,12.441435813903809,-0.629967212677002,2.417896270751953,1.0,0.8397704362869263
1757267627.288445,camera,9,14.172517776489258,2.763798475265503,2.781517267227173,0.0,0.8267373442649841
1757267627.288445,camera,10,14.328226089477539,3.894059419631958,2.8258254528045654,0.0,0.8076045513153076
1757267627.288445,camera,11,9.068729400634766,1.4030219316482544,1.5187829732894897,0.0,0.7929931879043579
1757267627.288445,camera,12,16.836467742919922,11.974953651428223,3.595146656036377,0.0,0.7622019648551941
1757267627.288445,camera,13,14.692951202392578,0.6517969369888306,2.968250274658203,1.0,0.737753689289093
1757267627.288445,camera,14,14.614110946655273,6.972682952880859,3.0084152221679688,0.0,0.7294256091117859
1757267627.288445,camera,15,17.24479866027832,14.482719421386719,3.715433359146118,0.0,0.7117016315460205
1757267627.288445,camera,16,15.554224014282227,7.689881324768066,3.3511950969696045,1.0,0.683167040348053
1757267627.288445,camera,17,14.88966178894043,5.461099147796631,3.0222768783569336,0.0,0.6631339192390442
1757267627.288445,camera,18,18.677217483520508,13.750155448913574,4.1495041847229,1.0,0.6502930521965027
1757267627.288445,camera,19,14.832033157348633,15.160508155822754,3.124436616897583,0.0,0.6252078413963318
1757267627.288445,camera,20,14.785924911499023,2.2733404636383057,3.086347818374634,1.0,0.6028539538383484
1757267627.288445,camera,21,16.206775665283203,17.996414184570312,3.5073401927948,1.0,0.6023991107940674
1757267627.288445,camera,22,17.5557861328125,16.091552734375,3.8666651248931885,1.0,0.5839039087295532
1757267627.288445,camera,23,13.81859016418457,16.511363983154297,2.910950183868408,0.0,0.566288948059082
1757267627.288445,camera,24,18.122955322265625,10.698836326599121,3.9568042755126953,1.0,0.3004477024078369
1757267627.288445,camera,25,15.317248344421387,5.6767168045043945,3.270742654800415,1.0,0.25500696897506714
1757267627.355125,camera,0,2.866605281829834,1.4474835395812988,-0.01778578571975231,3.0,0.9437450766563416
1757267627.355125,camera,1,2.3973302841186523,-1.3934907913208008,-0.1298925280570984,3.0,0.9390204548835754
1757267627.355125,camera,2,2.2250523567199707,1.4373867511749268,-0.18674491345882416,3.0,0.9329400062561035
1757267627.355125,camera,3,2.56351900100708,1.4395712614059448,-0.19547317922115326,0.0,0.9091527462005615
1757267627.355125,camera,4,5.959123611450195,1.4022555351257324,0.6892252564430237,0.0,0.9088705778121948
1757267627.355125,camera,5,6.071047782897949,-1.4317258596420288,0.7487742900848389,1.0,0.9059028625488281
1757267627.355125,camera,6,3.0555174350738525,-1.3509435653686523,0.042612701654434204,3.0,0.9052665829658508
1757267627.355125,camera,7,2.797975778579712,-1.4142732620239258,-0.1354915201663971,1.0,0.8863973021507263
1757267627.355125,camera,8,9.352496147155762,-1.3889305591583252,1.5932294130325317,1.0,0.8764285445213318
1757267627.355125,camera,9,12.560300827026367,-0.6359859108924866,2.4409968852996826,1.0,0.8458789587020874
1757267627.355125,camera,10,14.021322250366211,2.734313726425171,2.7518434524536133,0.0,0.8203172087669373
1757267627.355125,camera,11,14.360791206359863,3.902909994125366,2.8322479724884033,0.0,0.8167747259140015
